,0,1,2
0,31,40°,22°
1,1,39°,19°
2,2,39°,17°
3,3,40°,19°
4,4,41°,19°
5,5,38°,21°
6,6,35°,20°
7,7,39°,20°
8,8,40°,20°
9,9,38°,20°
10,10,40°,18°
11,11,41°,20°
12,12,40°,22°
13,13,41°,22°
14,14,40°,20°
15,15,39°,23°
16,16,37°,23°
17,17,35°,22°
18,18,37°,15°
19,19,38°,19°
20,20,39°,17°
21,21,39°,20°
22,22,39°,20°
23,23,40°,19°
24,24,41°,22°
25,25,42°,25°
26,26,43°,23°
27,27,43°,26°
28,28,43°,25°
29,29,40°,26°
30,30,38°,23°
31,1,37°,23°
32,2,36°,22°
33,3,35°,20°
34,4,36°,21°
