,0,1,2
0,28,36°,24°
1,29,36°,25°
2,30,33°,23°
3,31,36°,24°
4,1,38°,25°
5,2,37°,23°
6,3,37°,25°
7,4,35°,24°
8,5,36°,24°
9,6,35°,24°
10,7,33°,24°
11,8,31°,23°
12,9,33°,24°
13,10,33°,24°
14,11,34°,24°
15,12,33°,24°
16,13,29°,21°
17,14,32°,22°
18,15,31°,21°
19,16,33°,21°
20,17,33°,19°
21,18,33°,22°
22,19,32°,24°
23,20,30°,23°
24,21,32°,24°
25,22,32°,24°
26,23,31°,23°
27,24,30°,23°
28,25,27°,23°
29,26,28°,23°
30,27,28°,22°
31,28,28°,23°
32,29,28°,23°
33,30,28°,22°
34,1,29°,23°
