,0,1,2
0,29,36°,24°
1,30,37°,24°
2,31,37°,24°
3,1,38°,25°
4,2,37°,25°
5,3,39°,25°
6,4,36°,26°
7,5,34°,20°
8,6,29°,21°
9,7,34°,23°
10,8,35°,25°
11,9,36°,25°
12,10,31°,25°
13,11,31°,25°
14,12,33°,25°
15,13,33°,25°
16,14,33°,25°
17,15,33°,24°
18,16,34°,24°
19,17,33°,24°
20,18,31°,25°
21,19,30°,24°
22,20,31°,22°
23,21,33°,23°
24,22,34°,22°
25,23,32°,23°
26,24,30°,22°
27,25,29°,22°
28,26,27°,22°
29,27,30°,22°
30,28,29°,23°
31,29,28°,22°
32,30,27°,22°
33,1,29°,23°
34,2,28°,23°
