,0,1,2
0,29,29°,15°
1,30,30°,16°
2,31,29°,14°
3,1,31°,11°
4,2,31°,13°
5,3,28°,12°
6,4,26°,12°
7,5,26°,12°
8,6,29°,13°
9,7,31°,14°
10,8,28°,17°
11,9,27°,15°
12,10,26°,13°
13,11,28°,14°
14,12,29°,14°
15,13,29°,15°
16,14,29°,15°
17,15,30°,14°
18,16,26°,12°
19,17,28°,8°
20,18,30°,10°
21,19,30°,13°
22,20,31°,14°
23,21,31°,15°
24,22,31°,15°
25,23,31°,14°
26,24,31°,14°
27,25,32°,14°
28,26,33°,15°
29,27,31°,15°
30,28,27°,16°
31,29,27°,14°
32,30,29°,11°
33,31,31°,11°
34,1,31°,12°
