,0,1,2
0,30,34°,20°
1,1,33°,20°
2,2,34°,22°
3,3,34°,21°
4,4,30°,22°
5,5,32°,20°
6,6,33°,19°
7,7,34°,19°
8,8,33°,22°
9,9,34°,21°
10,10,34°,21°
11,11,36°,21°
12,12,34°,20°
13,13,34°,21°
14,14,34°,20°
15,15,34°,19°
16,16,34°,18°
17,17,32°,20°
18,18,32°,22°
19,19,32°,21°
20,20,33°,20°
21,21,34°,20°
22,22,34°,20°
23,23,35°,19°
24,24,35°,17°
25,25,33°,18°
26,26,34°,19°
27,27,33°,16°
28,28,34°,17°
29,29,32°,14°
30,30,31°,13°
31,31,32°,14°
32,1,32°,14°
33,2,32°,16°
34,3,33°,19°
