,0,1,2
0,27,31°,19°
1,28,31°,19°
2,29,31°,21°
3,30,32°,21°
4,1,31°,22°
5,2,32°,22°
6,3,33°,20°
7,4,28°,22°
8,5,31°,22°
9,6,34°,20°
10,7,33°,21°
11,8,33°,22°
12,9,33°,21°
13,10,34°,22°
14,11,28°,22°
15,12,31°,21°
16,13,32°,21°
17,14,28°,22°
18,15,27°,22°
19,16,28°,22°
20,17,31°,21°
21,18,31°,20°
22,19,31°,20°
23,20,32°,21°
24,21,32°,20°
25,22,33°,21°
26,23,33°,20°
27,24,32°,19°
28,25,31°,20°
29,26,30°,21°
30,27,32°,19°
31,28,33°,19°
32,29,32°,17°
33,30,32°,18°
34,31,32°,15°
