,0,1,2
0,1,31°,18°
1,2,30°,17°
2,3,28°,18°
3,4,28°,20°
4,5,28°,21°
5,6,29°,18°
6,7,28°,15°
7,8,29°,14°
8,9,31°,17°
9,10,31°,17°
10,11,32°,16°
11,12,30°,18°
12,13,30°,16°
13,14,30°,15°
14,15,30°,15°
15,16,30°,16°
16,17,29°,16°
17,18,29°,16°
18,19,29°,14°
19,20,29°,14°
20,21,29°,16°
21,22,27°,18°
22,23,30°,17°
23,24,29°,17°
24,25,30°,20°
25,26,30°,20°
26,27,27°,17°
27,28,26°,18°
28,29,29°,15°
29,30,30°,16°
30,31,29°,14°
31,1,31°,11°
32,2,31°,13°
33,3,28°,12°
34,4,26°,12°
