,0,1,2
0,1,30°,11°
1,2,31°,11°
2,3,28°,9°
3,4,29°,9°
4,5,30°,8°
5,6,30°,9°
6,7,29°,8°
7,8,30°,10°
8,9,29°,11°
9,10,30°,9°
10,11,29°,8°
11,12,27°,7°
12,13,28°,9°
13,14,29°,11°
14,15,29°,14°
15,16,29°,15°
16,17,30°,15°
17,18,29°,14°
18,19,28°,12°
19,20,27°,12°
20,21,31°,11°
21,22,31°,13°
22,23,32°,13°
23,24,30°,13°
24,25,31°,13°
25,26,32°,13°
26,27,31°,13°
27,28,30°,12°
28,29,31°,12°
29,30,32°,12°
30,31,33°,12°
31,1,32°,13°
32,2,33°,14°
33,3,33°,14°
34,4,32°,16°
