,0,1,2
0,27,32°,9°
1,28,35°,10°
2,29,33°,11°
3,30,33°,11°
4,1,31°,11°
5,2,31°,12°
6,3,30°,12°
7,4,30°,18°
8,5,30°,17°
9,6,29°,14°
10,7,28°,11°
11,8,30°,10°
12,9,29°,9°
13,10,30°,8°
14,11,30°,8°
15,12,31°,9°
16,13,30°,10°
17,14,28°,15°
18,15,28°,19°
19,16,30°,17°
20,17,31°,16°
21,18,31°,14°
22,19,30°,12°
23,20,29°,11°
24,21,31°,10°
25,22,33°,9°
26,23,33°,9°
27,24,34°,9°
28,25,32°,11°
29,26,31°,11°
30,27,29°,10°
31,28,29°,9°
32,29,30°,9°
33,30,30°,9°
34,31,30°,11°
