,0,1,2
0,27,39°,21°
1,28,38°,19°
2,29,38°,18°
3,30,38°,17°
4,31,38°,17°
5,1,39°,17°
6,2,40°,19°
7,3,40°,21°
8,4,39°,22°
9,5,37°,22°
10,6,38°,22°
11,7,38°,19°
12,8,39°,18°
13,9,39°,19°
14,10,39°,20°
15,11,39°,21°
16,12,40°,20°
17,13,40°,19°
18,14,41°,17°
19,15,41°,20°
20,16,40°,19°
21,17,38°,18°
22,18,40°,21°
23,19,41°,25°
24,20,40°,25°
25,21,40°,23°
26,22,37°,24°
27,23,36°,20°
28,24,35°,20°
29,25,39°,17°
30,26,40°,18°
31,27,41°,21°
32,28,40°,22°
33,29,41°,22°
34,30,40°,20°
