,0,1,2
0,28,34°,17°
1,29,32°,14°
2,30,31°,13°
3,31,32°,14°
4,1,32°,14°
5,2,32°,16°
6,3,33°,19°
7,4,34°,20°
8,5,32°,21°
9,6,33°,21°
10,7,34°,18°
11,8,35°,16°
12,9,34°,17°
13,10,34°,17°
14,11,33°,15°
15,12,33°,14°
16,13,33°,13°
17,14,33°,14°
18,15,32°,14°
19,16,32°,12°
20,17,34°,12°
21,18,34°,16°
22,19,32°,18°
23,20,28°,21°
24,21,32°,18°
25,22,32°,18°
26,23,31°,15°
27,24,31°,13°
28,25,30°,15°
29,26,31°,14°
30,27,31°,12°
31,28,30°,11°
32,29,30°,12°
33,30,30°,12°
34,1,28°,12°
