,0,1,2
0,28,34°,23°
1,29,33°,22°
2,30,33°,22°
3,1,32°,23°
4,2,31°,23°
5,3,29°,22°
6,4,29°,22°
7,5,28°,21°
8,6,29°,22°
9,7,29°,22°
10,8,29°,22°
11,9,30°,22°
12,10,29°,22°
13,11,31°,23°
14,12,31°,23°
15,13,31°,22°
16,14,30°,22°
17,15,28°,22°
18,16,28°,22°
19,17,30°,22°
20,18,30°,23°
21,19,32°,23°
22,20,32°,23°
23,21,33°,23°
24,22,32°,23°
25,23,33°,23°
26,24,29°,23°
27,25,32°,21°
28,26,31°,22°
29,27,30°,23°
30,28,30°,23°
31,29,30°,22°
32,30,31°,22°
33,31,33°,23°
34,1,32°,22°
