,0,1,2
0,30,34°,23°
1,31,34°,24°
2,1,34°,22°
3,2,35°,23°
4,3,34°,23°
5,4,33°,22°
6,5,31°,21°
7,6,31°,21°
8,7,30°,22°
9,8,31°,22°
10,9,26°,22°
11,10,29°,22°
12,11,30°,21°
13,12,30°,23°
14,13,32°,23°
15,14,32°,23°
16,15,30°,23°
17,16,28°,21°
18,17,28°,21°
19,18,28°,21°
20,19,30°,20°
21,20,29°,22°
22,21,30°,21°
23,22,31°,22°
24,23,31°,22°
25,24,28°,22°
26,25,28°,22°
27,26,31°,22°
28,27,28°,22°
29,28,31°,21°
30,29,32°,21°
31,30,32°,22°
32,1,30°,23°
33,2,31°,22°
34,3,32°,22°
