,0,1,2
0,27,35°,16°
1,28,34°,14°
2,1,35°,14°
3,2,35°,15°
4,3,36°,16°
5,4,35°,16°
6,5,35°,16°
7,6,34°,16°
8,7,35°,17°
9,8,34°,18°
10,9,33°,18°
11,10,33°,19°
12,11,34°,18°
13,12,35°,16°
14,13,35°,16°
15,14,36°,15°
16,15,38°,15°
17,16,38°,16°
18,17,39°,17°
19,18,39°,17°
20,19,39°,19°
21,20,38°,22°
22,21,37°,21°
23,22,38°,20°
24,23,38°,18°
25,24,38°,22°
26,25,37°,23°
27,26,38°,22°
28,27,39°,21°
29,28,40°,21°
30,29,40°,20°
31,30,40°,18°
32,31,39°,16°
33,1,39°,15°
34,2,40°,16°
