,0,1,2
0,29,31°,21°
1,30,28°,22°
2,31,26°,21°
3,1,28°,22°
4,2,29°,21°
5,3,30°,21°
6,4,31°,21°
7,5,28°,22°
8,6,31°,22°
9,7,27°,22°
10,8,29°,22°
11,9,26°,22°
12,10,28°,21°
13,11,29°,22°
14,12,29°,22°
15,13,28°,22°
16,14,29°,21°
17,15,29°,21°
18,16,30°,21°
19,17,30°,21°
20,18,30°,20°
21,19,31°,21°
22,20,30°,22°
23,21,28°,22°
24,22,27°,22°
25,23,28°,22°
26,24,31°,21°
27,25,30°,21°
28,26,29°,21°
29,27,29°,21°
30,28,28°,22°
31,29,29°,21°
32,30,30°,21°
33,1,33°,20°
34,2,32°,22°
