,0,1,2
0,30,27°,6°
1,31,28°,7°
2,1,30°,8°
3,2,32°,8°
4,3,32°,8°
5,4,32°,9°
6,5,32°,9°
7,6,31°,10°
8,7,28°,9°
9,8,30°,9°
10,9,31°,8°
11,10,31°,9°
12,11,32°,10°
13,12,32°,11°
14,13,31°,10°
15,14,30°,11°
16,15,31°,12°
17,16,31°,12°
18,17,32°,12°
19,18,33°,12°
20,19,31°,12°
21,20,31°,12°
22,21,33°,12°
23,22,28°,11°
24,23,29°,13°
25,24,30°,12°
26,25,29°,9°
27,26,26°,8°
28,27,27°,15°
29,28,26°,11°
30,29,27°,9°
31,30,30°,8°
32,31,30°,10°
33,1,31°,12°
34,2,32°,13°
