,0,1,2
0,27,26°,22°
1,28,26°,22°
2,29,25°,22°
3,30,29°,22°
4,31,29°,20°
5,1,29°,21°
6,2,29°,22°
7,3,30°,22°
8,4,30°,22°
9,5,30°,21°
10,6,31°,21°
11,7,33°,21°
12,8,31°,22°
13,9,32°,23°
14,10,33°,23°
15,11,32°,22°
16,12,33°,23°
17,13,32°,23°
18,14,32°,22°
19,15,30°,22°
20,16,30°,22°
21,17,29°,23°
22,18,28°,22°
23,19,25°,22°
24,20,23°,22°
25,21,26°,21°
26,22,29°,21°
27,23,30°,19°
28,24,33°,21°
29,25,32°,21°
30,26,33°,21°
31,27,32°,22°
32,28,33°,21°
33,29,32°,22°
34,30,33°,21°
