,0,1,2
0,31,28°,22°
1,1,26°,21°
2,2,26°,21°
3,3,25°,21°
4,4,28°,21°
5,5,25°,22°
6,6,26°,22°
7,7,26°,22°
8,8,26°,22°
9,9,28°,22°
10,10,26°,21°
11,11,27°,22°
12,12,28°,22°
13,13,29°,22°
14,14,28°,22°
15,15,29°,22°
16,16,29°,22°
17,17,29°,22°
18,18,29°,22°
19,19,29°,22°
20,20,30°,22°
21,21,29°,22°
22,22,28°,22°
23,23,28°,21°
24,24,28°,21°
25,25,28°,22°
26,26,28°,21°
27,27,27°,22°
28,28,28°,22°
29,29,29°,22°
30,30,29°,22°
31,31,30°,22°
32,1,28°,22°
33,2,28°,21°
34,3,37°,21°
