,0,1,2
0,25,34°,16°
1,26,34°,14°
2,27,35°,14°
3,28,36°,15°
4,1,35°,15°
5,2,36°,15°
6,3,36°,16°
7,4,35°,18°
8,5,35°,18°
9,6,36°,18°
10,7,36°,18°
11,8,36°,18°
12,9,35°,17°
13,10,37°,18°
14,11,37°,19°
15,12,36°,17°
16,13,37°,17°
17,14,36°,18°
18,15,32°,22°
19,16,28°,20°
20,17,33°,17°
21,18,34°,19°
22,19,36°,18°
23,20,36°,16°
24,21,35°,15°
25,22,35°,14°
26,23,35°,12°
27,24,37°,15°
28,25,37°,17°
29,26,38°,17°
30,27,39°,18°
31,28,37°,18°
32,29,39°,18°
33,30,39°,16°
34,31,38°,19°
