,0,1,2
0,28,27°,21°
1,29,25°,22°
2,30,25°,22°
3,31,26°,22°
4,1,28°,22°
5,2,25°,22°
6,3,27°,22°
7,4,25°,21°
8,5,25°,22°
9,6,26°,22°
10,7,26°,22°
11,8,26°,22°
12,9,27°,23°
13,10,28°,22°
14,11,27°,22°
15,12,28°,22°
16,13,28°,22°
17,14,29°,22°
18,15,28°,23°
19,16,28°,22°
20,17,29°,22°
21,18,28°,21°
22,19,31°,21°
23,20,29°,22°
24,21,29°,21°
25,22,29°,22°
26,23,30°,20°
27,24,30°,21°
28,25,30°,21°
29,26,29°,21°
30,27,29°,19°
31,28,31°,20°
32,29,32°,21°
33,30,27°,23°
34,31,27°,23°
