,0,1,2
0,1,34°,17°
1,2,34°,16°
2,3,32°,15°
3,4,31°,14°
4,5,32°,15°
5,6,30°,16°
6,7,32°,15°
7,8,33°,16°
8,9,33°,16°
9,10,31°,16°
10,11,32°,18°
11,12,31°,14°
12,13,33°,15°
13,14,33°,13°
14,15,35°,15°
15,16,36°,16°
16,17,37°,18°
17,18,37°,18°
18,19,36°,16°
19,20,34°,14°
20,21,35°,14°
21,22,36°,18°
22,23,37°,18°
23,24,38°,19°
24,25,35°,21°
25,26,35°,19°
26,27,35°,22°
27,28,35°,20°
28,29,36°,20°
29,30,36°,20°
30,31,37°,19°
31,1,38°,18°
32,2,38°,19°
33,3,38°,18°
34,4,39°,19°
