,0,1,2
0,30,32°,9°
1,31,33°,10°
2,1,33°,10°
3,2,34°,11°
4,3,31°,10°
5,4,29°,13°
6,5,31°,10°
7,6,32°,11°
8,7,33°,13°
9,8,32°,15°
10,9,30°,12°
11,10,30°,12°
12,11,30°,12°
13,12,31°,12°
14,13,32°,13°
15,14,32°,13°
16,15,32°,12°
17,16,30°,12°
18,17,32°,14°
19,18,34°,13°
20,19,33°,15°
21,20,34°,13°
22,21,34°,12°
23,22,35°,13°
24,23,36°,15°
25,24,35°,16°
26,25,35°,15°
27,26,35°,15°
28,27,35°,16°
29,28,34°,14°
30,1,35°,14°
31,2,35°,15°
32,3,36°,16°
33,4,35°,16°
34,5,35°,16°
