,0,1,2
0,31,34°,13°
1,1,34°,13°
2,2,34°,13°
3,3,34°,11°
4,4,33°,9°
5,5,34°,10°
6,6,31°,12°
7,7,31°,13°
8,8,32°,12°
9,9,34°,14°
10,10,31°,15°
11,11,31°,16°
12,12,30°,15°
13,13,31°,13°
14,14,31°,12°
15,15,33°,16°
16,16,33°,15°
17,17,34°,17°
18,18,34°,14°
19,19,33°,18°
20,20,35°,18°
21,21,35°,20°
22,22,37°,19°
23,23,37°,15°
24,24,34°,15°
25,25,34°,13°
26,26,35°,14°
27,27,36°,15°
28,28,36°,18°
29,29,35°,21°
30,1,33°,19°
31,2,34°,17°
32,3,33°,18°
33,4,31°,17°
34,5,33°,18°
