,0,1,2
0,29,39°,23°
1,30,38°,25°
2,1,41°,20°
3,2,39°,24°
4,3,38°,20°
5,4,39°,21°
6,5,40°,23°
7,6,40°,24°
8,7,38°,24°
9,8,38°,23°
10,9,41°,23°
11,10,41°,24°
12,11,39°,26°
13,12,37°,25°
14,13,39°,23°
15,14,36°,24°
16,15,38°,23°
17,16,40°,25°
18,17,41°,25°
19,18,38°,25°
20,19,38°,24°
21,20,38°,22°
22,21,39°,23°
23,22,37°,24°
24,23,38°,25°
25,24,36°,26°
26,25,37°,25°
27,26,39°,24°
28,27,40°,26°
29,28,38°,26°
30,29,35°,26°
31,30,36°,25°
32,31,38°,25°
33,1,39°,21°
34,2,37°,22°
