,0,1,2
0,26,33°,15°
1,27,31°,15°
2,28,27°,16°
3,29,27°,14°
4,30,29°,11°
5,31,31°,11°
6,1,31°,12°
7,2,31°,14°
8,3,32°,14°
9,4,31°,15°
10,5,31°,14°
11,6,31°,14°
12,7,29°,10°
13,8,29°,12°
14,9,26°,17°
15,10,29°,17°
16,11,29°,17°
17,12,30°,17°
18,13,31°,16°
19,14,32°,15°
20,15,33°,15°
21,16,34°,16°
22,17,34°,16°
23,18,34°,16°
24,19,35°,16°
25,20,35°,16°
26,21,34°,16°
27,22,34°,17°
28,23,35°,16°
29,24,35°,16°
30,25,32°,15°
31,26,31°,12°
32,27,33°,12°
33,28,34°,14°
34,29,34°,16°
