,0,1,2
0,28,38°,17°
1,29,39°,18°
2,30,37°,18°
3,31,39°,14°
4,1,37°,17°
5,2,37°,18°
6,3,38°,19°
7,4,38°,20°
8,5,40°,20°
9,6,39°,19°
10,7,40°,19°
11,8,34°,20°
12,9,38°,20°
13,10,38°,22°
14,11,37°,22°
15,12,38°,21°
16,13,36°,20°
17,14,36°,20°
18,15,35°,17°
19,16,37°,19°
20,17,38°,18°
21,18,38°,20°
22,19,37°,21°
23,20,37°,21°
24,21,37°,19°
25,22,37°,20°
26,23,37°,19°
27,24,39°,17°
28,25,39°,20°
29,26,39°,22°
30,27,38°,23°
31,28,38°,19°
32,29,39°,22°
33,30,38°,20°
34,1,37°,20°
