,0,1,2
0,28,36°,14°
1,1,36°,20°
2,2,37°,16°
3,3,36°,15°
4,4,36°,15°
5,5,36°,15°
6,6,37°,15°
7,7,36°,15°
8,8,37°,15°
9,9,37°,15°
10,10,36°,18°
11,11,37°,16°
12,12,37°,15°
13,13,36°,17°
14,14,36°,17°
15,15,37°,17°
16,16,37°,16°
17,17,37°,17°
18,18,37°,18°
19,19,36°,20°
20,20,36°,17°
21,21,36°,18°
22,22,35°,18°
23,23,34°,18°
24,24,36°,19°
25,25,37°,19°
26,26,38°,16°
27,27,38°,17°
28,28,38°,17°
29,29,39°,18°
30,30,37°,18°
31,31,39°,14°
32,1,37°,17°
33,2,37°,18°
34,3,38°,19°
