,0,1,2
0,27,28°,22°
1,28,31°,21°
2,29,32°,21°
3,30,32°,22°
4,1,30°,23°
5,2,31°,22°
6,3,32°,22°
7,4,33°,22°
8,5,34°,22°
9,6,32°,23°
10,7,34°,24°
11,8,31°,23°
12,9,30°,23°
13,10,30°,22°
14,11,29°,23°
15,12,31°,23°
16,13,27°,22°
17,14,28°,22°
18,15,30°,22°
19,16,29°,23°
20,17,31°,23°
21,18,30°,22°
22,19,26°,22°
23,20,28°,20°
24,21,25°,22°
25,22,27°,21°
26,23,26°,21°
27,24,29°,21°
28,25,28°,23°
29,26,28°,23°
30,27,28°,21°
31,28,29°,20°
32,29,25°,22°
33,30,26°,22°
34,31,28°,22°
