,0,1,2
0,30,28°,21°
1,31,27°,22°
2,1,28°,21°
3,2,28°,21°
4,3,26°,21°
5,4,29°,22°
6,5,29°,22°
7,6,30°,22°
8,7,29°,22°
9,8,29°,22°
10,9,29°,22°
11,10,29°,22°
12,11,29°,22°
13,12,29°,22°
14,13,29°,22°
15,14,29°,22°
16,15,29°,22°
17,16,29°,22°
18,17,29°,22°
19,18,28°,22°
20,19,25°,22°
21,20,23°,19°
22,21,27°,20°
23,22,29°,20°
24,23,30°,20°
25,24,29°,22°
26,25,27°,22°
27,26,28°,22°
28,27,26°,22°
29,28,26°,22°
30,29,25°,22°
31,30,29°,22°
32,31,29°,20°
33,1,29°,21°
34,2,29°,22°
