,0,1,2
0,29,31°,18°
1,30,31°,16°
2,31,30°,15°
3,1,31°,14°
4,2,31°,14°
5,3,29°,13°
6,4,30°,13°
7,5,30°,13°
8,6,31°,16°
9,7,31°,15°
10,8,30°,14°
11,9,30°,13°
12,10,30°,14°
13,11,30°,14°
14,12,29°,12°
15,13,30°,11°
16,14,30°,12°
17,15,31°,13°
18,16,30°,14°
19,17,30°,13°
20,18,30°,13°
21,19,29°,15°
22,20,31°,20°
23,21,30°,20°
24,22,32°,20°
25,23,32°,17°
26,24,33°,15°
27,25,31°,14°
28,26,30°,14°
29,27,29°,13°
30,28,31°,12°
31,29,30°,12°
32,30,30°,12°
33,1,29°,13°
34,2,28°,12°
