,0,1,2
0,1,31°,17°
1,2,31°,19°
2,3,31°,17°
3,4,32°,15°
4,5,31°,15°
5,6,31°,14°
6,7,31°,13°
7,8,31°,15°
8,9,31°,14°
9,10,30°,11°
10,11,30°,11°
11,12,31°,10°
12,13,31°,15°
13,14,32°,18°
14,15,32°,17°
15,16,33°,16°
16,17,32°,19°
17,18,33°,19°
18,19,33°,20°
19,20,32°,19°
20,21,33°,19°
21,22,32°,19°
22,23,32°,18°
23,24,30°,17°
24,25,31°,15°
25,26,31°,13°
26,27,29°,14°
27,28,25°,19°
28,29,30°,21°
29,30,32°,18°
30,1,31°,18°
31,2,31°,17°
32,3,30°,14°
33,4,30°,12°
34,5,31°,12°
