,0,1,2
0,29,29°,19°
1,30,31°,19°
2,1,31°,20°
3,2,31°,20°
4,3,31°,21°
5,4,31°,21°
6,5,31°,20°
7,6,30°,20°
8,7,31°,22°
9,8,32°,21°
10,9,32°,22°
11,10,30°,21°
12,11,31°,21°
13,12,32°,21°
14,13,33°,22°
15,14,33°,21°
16,15,32°,20°
17,16,31°,18°
18,17,31°,18°
19,18,27°,21°
20,19,25°,21°
21,20,23°,21°
22,21,29°,20°
23,22,30°,21°
24,23,29°,22°
25,24,27°,22°
26,25,25°,22°
27,26,28°,21°
28,27,30°,20°
29,28,32°,19°
30,29,31°,21°
31,30,31°,20°
32,31,28°,21°
33,1,28°,22°
34,2,30°,20°
